label,review
0,[晕][晕] //@Koalayip: 果真很密集//@HighlandRanger: [晕][汗]
0,完全是你的理论也[晕][晕]~@托马斯汤
1,要一个[爱你]两个更好//@MissKorea苏苏:C21号买到一点不多，还在问能不能多拿到一些，如果数量很少就只能先给VIP啦~ 当福利了反正不赚钱免费代购的~ [lt切克闹] 如果能从公司拿到数量比较多的货到时候通知大家，在韩国真的太火了...确实好用~
0,真的是社会新闻看多了，导致每次有人来送外卖送快递时，我都会伪装成家里还有另一个人的样子，在门口二逼兮兮喊老公快去关水关灯什么的，然后再若无其事地打开门[泪][泪] 这个鲜活的例子，献给传播学中李普曼的拟态环境。@郭庆光_人语天声
0,Olivia！你啥时候给我报名了！我现在开始学来得及么，哈哈 //@魏小多: 我hold不住了，上来就和种子选手打[失望]
1,哎呦，回到温暖的地方哟！明儿和萧爷一起看海去！@阿D头 @moonandox [嘻嘻][嘻嘻][嘻嘻]
0,//@来去之间: [衰]//@数字尾巴: 应该是没问题了。
1,怎么能用手接……砸烂手肿么办，金子撒一地肿么办……太不敬业鸟……[嘻嘻]
0,总有一天我会因为话太多而累死！跟老白打电话一小时，婷婷半小时，小菲两小时。请问是谁发明了电话？[怒]
1,#雕爷牛腩杯轻奢大作大奖赛#1号作品出现啦！[偷笑]潦草几笔勾勒出宏大场景…只是…为何草地感觉在天上呢？难道…莫非…是草料从天而降？[阴险]那这幅作品一定可以称为《一只牛的意外惊喜》吧…[哈哈]各位评审，喜欢请点赞！
0,[哼] //@金雪航:糊弄鬼呢，倒霉的是老百姓！//@咖啡YF:宁愿相信不是真的呀[抓狂]
0,是额，小K妈早上九点多就来我家了[偷笑] ，上午采购，下午洗串，把我俩手指都串疼了呀[泪]//@翌晨爸:今天大采购了啊//@mendy静静: 我还在继续[泪]，下午还是去买了洋葱，红薯，蒜蓉面包，一次性调羹[汗][偷笑]
0,【崔永元：抱怨也是建设性意见】什么叫建设性意见？我是北京市民，我说现在车太堵，路不好走，这就叫建设性意见，难道还让我们画图怎么建立交桥、怎么改善路口、怎么修红绿灯？这是我们的事情吗？纳税人养着这些人，他们就得有办法，没有办法就要下来。”[晕]天涯微博@浔阳江畔寻梦人@令飞
1,我觉得安徽的题目最有意思＜梯子不用时请横着放＞。 //@王元涛:不好写 //@冬至同学: 亲们有兴趣写一写吗？@王元涛 @童小谣2011 @兰楚 @指尖阳光charana [哈哈]
1,//@龙腾精英经纪人-刘婧: //@龙腾精英模特经纪-北京官方: [鼓掌][鼓掌][鼓掌][鼓掌]
1,@桉宁 我最后还是买的这个~~米国代购价格还是很赞滴[嘻嘻]
1,今天给妈妈买了母亲节礼物......其实最想做的为她拉上一段小提琴 http://t.cn/zORkuIg 英国作曲家爱德华?埃尔加《爱的致意》送给我的@小豆子圆 我和爸爸@皇族老男孩 爱你[爱你]
1,#中国传统插花艺术# 厦门站特别沙龙，孙老师@善因?道?可 在为大家讲解＂中国插花简史＂，虽然是第一次接触传统插花艺术，但大家却感到并不陌生，都聚精会神的听讲中... [可爱]
0,最近怎么这么多这种事？//@易娟狮姐cindy: 畜生！ //@一丁_代中伟狮兄:正义从未缺席。 //@潘_1225:老爷爷一辈子辛辛苦苦攥的钱，就让他们吃吃喝喝了。[怒] @一丁_代中伟狮兄 还有法律吗[疑问]
1,[给力]期待全球总冠军[good]的你 //@Echo易红婧:谢谢你们的鼓励！我会继续努力继续加油！！  //@国际旅游小姐广东微博:期待2012年中国美皇后在国际总决赛中的表现！祝这位中国美皇后在国际总决赛中取得优异的表现！！[鼓掌]
1,回复@喀什子文:等你回来了再说哟[哈哈] //@喀什子文:哈哈，改天没事喝夜啤酒 //@吕一品718:回复@喀什子文:朋友娃儿百天，喝惨了  //@喀什子文:呵呵，喝喜酒唆
1,[爱你]感谢您的支持，祝您每天好心情！继续关注我们的微活动哟！
1,期待两位实力演员给我们带来的优秀作品[爱你]
1,"您今天也带阿婆阿公去看猫宝宝了吧. 有爱心的乖宝宝! [赞] //@悦馨:是啊,野猫把猫宝宝生在我家阳台上啦！ // @光照大地 :[哈哈] 又来了一只小猫阿! 和米多颜色一样哦. 好玩!"
0,我这趟着都能中枪呀，[晕]//@豆豆真逗_CYU: 不是我说你有钱的 @徐亮Roger
0,我这辈子是熟不了啦，夹生着过吧 //@王兆元:??????离成熟还差一步  //@孙嘉一:转走  //@AKA希?TB :本?子表示21?好也是生日那天?力很大…  //@Finola-Feng :  //@时尚趣味馆 :双子座表示，鸭梨狠大！！！~[泪]
1,全心全意为人民服务//@沧海第一书生:电视机终于受不了了[哈哈]
1,鸡兔同笼最有感触，仿佛学数学的目的就是为了数数的时候，只数有多少腿。不数有多少头。[嘻嘻]
1,[给力][鼓掌] //@也是孙大发:[?]//@CBN姜海雁: @助你成长大学生优才计划
1,#健翔桥海鲜大排档# 8块钱的鲍鱼加上5块钱加工费 饱饱一顿鲍鱼大餐不过就10几块 不过这味道和享受可是没有打折的。左排档右加工分别开店的设置最大避免了换货的可能 满满一桌大海鲜 大家猜猜人均有多少?[嘻嘻][馋嘴][馋嘴] 我在这里:http://t.cn/zjKWbJI
0,每个月总有那么几张毛爷爷，他的脸色由红变绿，然后变黄，接着变蓝，再变紫，再变青，最后离我而去。。。[泪]
0,我现在就是！[抓狂]
0,沮丧啊[失望]//@蛋酱制霸中西: [兔子]
1,一会儿就去吃个@香芋派 支持一下[哈哈]
1,阿里路也//@amber爱豆汤饭: [哈哈]@陆地食色 //@笑话有木有: 最牛汽车
0,又蚕蛹？真是蚕蛹控！[晕]
0,@谭-杰 赶紧团购防毒面具吧！我要送给我的小爱人。[泪][泪][泪]
0,问题是全国人民宁愿信其有不愿信其无[抓狂]
0,我有两个胃，一个装正餐，一个装零食。啦啦啦啦啦啦啦 //@她的名字叫做晓薇:[泪]对于吃货来说，如果人也能有4个胃就幸福了！
1,矮油 小编也想快点看第六期~好期待哦~[心]//@续写完美旋律: 赶紧赶紧更新。//@葛兆恩_宝弟:Ahah[哈哈][哈哈][哈哈] //@温雅:第一张是要闹哪样？我旁边的小伙伴好像被我吓到了…@葛兆恩_宝弟 @S申奥
0,回复@metontour:怎么看我吃亏都那么高兴呢[泪][泪][泪] //@metontour:呦，吃了亏了[哈哈] //@鸣乐汇常艺博:小兔子[抓狂][抓狂][抓狂]不好好挺相声还惦记我啊[嘻嘻][嘻嘻][嘻嘻] //@小兔兔的苹果:嗯~比我还了解你  //@鸣乐汇常艺博:着玩意比我妈还了解我，崩溃[泪]
0,“我要高考”，孩子们要高考，犯着谁的利益了？[怒]
0,重感冒的节奏[泪][泪]
1,[哈哈][哈哈]是滴?吃法多多，大家转起来吧?? //@Oo妖妖o:核桃功能太多啦。可以煲汤，可以做甜品，可以拌酸奶。哈哈。想试用。交作业哦@刘师奶系me-玩猫丧志 @天天--ha @YO水萍座YO
1,今天阳光明媚！早晨一到教课的地方，一群孩子跑过来抱着我！这种感觉很微妙，总之很幸福！呵呵，爱死你们啦宝贝们……[亲亲][亲亲][太开心][亲亲]
1,这全程陪同的新疆娃真心可爱~~一个劲儿拽着他@喜琳 阿姨下湿地[哈哈]
0,深呼一口气，周末加班结束，我要回家了，虽然今天一天的邮件我都几乎没来得及看[泪]
0,"山在这里 @echo的栀子花 。//@老头夜话: [耶]//@朱惑木棉花: 牛啊这张[good] //@老头夜话:点击查看大图, //@静静净境: [泪]美啊"
0,昨天饿晕我，今天撑死我。。。生活超级不规律的典范[怒][抓狂]
1,回复@互联网才子: 我知道你是谁，我这回要开会，等下上去揪你出来[哈哈] //@互联网才子:回复@尹方鸣:偶系谁？吼吼～
0,他们说我脸瘦了显刁，今早上起来发现自己长的越来越慈祥了！[泪][泪]
1,//@张茜de冠军世界:[耶] [鼓掌] 必须的！咱们走遍东南西北，都是咱们的家！// @独一无二的卢晓 :鄙人必尽心尽力，助冠军联合会攀登更高峰！各位世界冠军们，让我们一起创造“归属感”… // @邢傲伟 :世界冠军高尔夫加油
1,噗//@神奇的艾文: 哈哈哈 //@老刀99: 右边的丧心病狂！[哈哈][哈哈][哈哈] //@午后狂睡_Silent:@孔连顺 趁子墨怀孕，睡了@叫兽易小星 ，又睡了王大锤，最后拿下了@老湿_alwayswet //@老徐纪事:@zoe混混:@大仫仫: 柳岩趁金巧巧怀孕睡了她老公严冬，又睡了孟非，最后把李亚鹏拿下[围观]
0,//@散仙建龙: 有学问的畜牲太多啦！ //@紫牵微博: //@夜雨-长江头: 殇[伤心] //@我们都是丑小鸭伊呀伊呀哟: 无以言表，看到这种画面就让人心寒，哪怕自己过的不好也不能让自己父母不好，请把你的鞋给你的父亲穿上！[怒骂] //@_-瓦力: 如果是我 宁愿不要这个博士
0,[泪][泪][泪][泪][泪] //@不敌你一笑动心--佳佳:[泪][泪][泪] //@iFeng_?雅:[泪][泪][泪]
0,帮人排队购买小熊饼干ing。。。好长的队伍啊(据说这两天算人少了)，一个人只能买5盒，尼玛，非要酱牛嘛？！想起几年前，买这饼，那个轻松啊，服务态度那个好啊，现在太夸张啦！都蛇精病啦！[抓狂]#香港自由行#
0,记录一下，每次看完#邪恶力量supernatural#后都忘了之前看到第几集了[晕][晕][晕]彻底凌乱，总以为是第17集，其实是第10集，就这样默默地看了7份广告。。。[神马][浮云]#这就是连续剧没有连着看的下场#
0,起名字真是劳心伤神的事啊，想起了当年同学要嫁给个复姓闻仁的人，取名闻仁骚客，好名字影响一生啊，我这种学校运动会报个标枪三个重名的孩子感受尤其深刻[泪]@西米-唐 你家孩子一定得慎重//@咕噜杨小混: 这才叫有文化！我们真是弱爆了……@慢慢谭文娟 @星火山 @树呼吸 @任文
0,[怒][怒] //@绿茵战士:怎么不敢报道[弱]呢
1,[给力] //@柒分心态:狠有创意！实体网店都会好销 //@出版童童:感谢呵！说实话，起这个书名挺冒险的，我也忐忑中[可爱] //@秦庆瑞:开始想：这种养生的书，怎么能这样起书名呢？后来想想，真是好书名。肾虚吗？虚，那买一本吧[哈哈][哈哈]
1,还是全智贤嗲 //@Christy蜜酱:哈哈，嗲[爱你] //@Joycelei妞妞: [爱你]
1,是的，鲍鱼、龙虾、生蚝、三文鱼、海参、牛排、、全单半价，就是半价！ //@天使云儿720:半价[馋嘴][馋嘴] //@酒店餐饮徐宝良:看好时间段！必须半价啊！[威武][呵呵][哈哈][马到成功] //@有影无踪7-11:“全单半价”看成了“单身半价”[汗]我这该得多想“与你相逢”啊！吃大餐，找幸福！老板给吗？[偷笑]
1,(2007-05-25 11:10:17)我：“海麦，我一直觉得你是个不平凡的人！”麦麦当时又理了理她那头稻草似的头发：“为什么你这么觉得呢？”我：“因为，晚上我总梦见你在天上飞！” 麦：“哦？？那你呢”我：“我在地上拿弹弓打你呢”[哈哈]@海?-oprah
1,回复@一粥一茶:那我就等着吃了[馋嘴] //@一粥一茶:我感觉自己做的馍夹上自己做的八宝辣子，最好吃。[哈哈] //@编辑郭强:@一粥一茶 评价一下。
0,汪汪汪嗷嗷喔喔[泪][晕][挖鼻屎][思考][太开心][亲亲][兔子][猪头][奥特曼][心]
1,//@京M银狐: 回复@刑警视觉:找个机会参观参观器材[花心][花心] //@刑警视觉:狐哥。我省吃俭用为的就是这个啊。。。[泪] //@京M银狐:回复@刑警视觉:得了不少奖金吧[哈哈] //@刑警视觉:外加5d3......[偷笑] //@京M银狐:回复@刑警视觉:就感觉不一样嘛[嘻嘻] //@刑警视觉:16~35mmL2?8和85mmL1?2拍的。
1,[哈哈] //@精彩OK:霸气！《OK！精彩》五月一号上市哦！
1,真理//@柚栗酱:[哈哈][哈哈][哈哈][哈哈][哈哈]
0,宠物店看见小金毛，超爱，抓狂中[抓狂] 要养要养要养么
1,[微风]健身运动第21天，６公路我回来了。越来越轻松的拿下。体重50公斤啦！仿佛已经看到了未来的样子[哈哈]
0,好遗憾！只能等下次了[泪]
1,今天的预选赛进行了1/3了，50个姑娘里给出了一张PASS卡，是个吉他弹唱Yael Naim的New Soul的女孩~我和我的小宝贝们都很开心[鼓掌]
0,拉出来枪毙五分钟吧……[怒]
0,约了人12点吃饭，一看手机发现已经11点半了[黑线]，赶紧一边收拾一边跟人道歉说晚到一会儿。着急忙慌出了门。走了一大半，一低头[书呆子]11:12[吃惊]才11:12!!![抓狂][抓狂]我的手机莫名其妙的快了一个小时。后来侦破，是@大王毅 干的[挖鼻屎]真是，不怕神一样的对手，就怕猪[猪头]一样的队友[左哼哼]
0,[哈哈] //@Missed_Lily:感想就是。。。看完后老期待军训，然后遇到个这么傲娇腹黑完美的教官[害羞]可惜....[失望]事实证明我不是壮壮，教官们也不是常弘[可怜]（PS，海耳桑~下一生为自己自私一次吧）所以，空空你不要补偿一下我这个备受打击的娃么。。。[可怜]@Kaver_汐w @吾悦天晴 @______Engrave丶
1,善举转 //@鲍奕:聚焦的亲人们，你们太有爱了[鼓掌]
0,@CY-陈远 [泪]
1,祝山药事业越做越大，走出武陟，叫响宇宙！[good]//@三毛橄榄树: 哥种的不是山药，是事业！[推荐]//@杨亚天: 这种的不是山药，是山药思维 //@济南卖土鸡蛋的肖班长:山药哥值得学习！//@山药哥赵作霖: 可不是嘛[哈哈]@牧风飞天: 认真干即可，生活需朴实！[爱你]
1,[可爱]哈哈～国航飞“北海”滴～“航班”好准时！[嘻嘻][嘻嘻][嘻嘻]有些不习惯[做鬼脸]每个航班都不延误就好了[害羞][嘻嘻][嘻嘻][嘻嘻]亲们～我要起飞喽[拜拜]我滴“小伙伴”们[害羞]我会想你们滴[嘻嘻] 我在这里:http://t.cn/z8Aqpfb
0,打不到? [泪]
1,#昆航微IP#[给力]  的粉丝，去年参加了我们航班体验活动。这次又从百忙之中专程来参加昆航的春节联欢晚会，希望我们的围脖能陪您度过这个寒冷的冬天，昆明航空官方微博愿做大家最“织”心的朋友！[太开心]
1,[鼓掌][鼓掌] //@刘栋哥哥:不打别回来！[鼓掌] //@姚健Guitar:该显示中国的实力的时候了[威武]//@张杨樱子:战火氛围浓浓，心情激动呀
1,有谁有相熟的无锡、宁波方面的记者和摄影师资源，推荐一下哈！我急需！嘻嘻嘻！大恩必有重谢！[哈哈]
0,不带这么夸人的。。[泪] //@夜千night:@兔拉拉810
0,本周的饼干，因为原材料问题，失败了[泪] 所以沾上巧克力酱，味道如何，要等会见分晓@汪太可轲
1,//@微博搞笑排行榜: 每天学点英语单词！[太开心]
0,面对魔都机场70RMB的面条，我决定凑合吃点零食(还是草莓味的)，等飞机餐吧[泪][泪][泪]@那年那月nina
1,河南小伙迎娶法国新娘    好浪漫的婚礼啊[鼓掌]  9月9日，河南省开封市27岁的小伙子寨超与24岁的法国姑娘玛格丽喜结连理，新郎骑上高头大马，一路上吹吹打打迎娶新娘。河南省开封市天波杨府大门口身着宋式婚装的新娘正在用秤杆挑下新娘头上的盖头。
0,口?的孩子[悲伤]
1,#年会#YANG DESIGN的设计师们要设计可以吃的产品！擅长设计外型的我们[嘻嘻]，今天要设计设计味觉！ 我在:http://t.cn/zY7jsbl
1,这就是我们群里只会哈哈哈哈的v桑吗 //@北京-小猫:你跟@没钱的anson 学点好。。//@?煨桑?: 斑秃儿了都！ //@北京-小猫:装外地人老掉粉。头疼疼的。//@?煨桑?: 因为白头发多[哈哈] //@胡胡胡胡胡胡小蹦儿乐哈哈:为什么染黑头发啊
1,哈哈……有才有才………//@高胜行:回复@周海云: [可爱][萌]//@周海云:你好美啊[可爱]
1,回复@张涵冰:蔡老师让你也蚝一下[偷笑] //@张涵冰:蔡老师，下周见！[哈哈]  //@好酒好蔡: 冬夜，还没有吃过此物的...如何心熄！[晕] //@好酒好蔡:冬夜，还没有吃过此物的...如何心熄！[晕]
